496,643077286,yahoo.com,3
653,642473683,yahoo.com,1
22,643546099,facebook.com,2
409,647276243,google.com,0
586,638928375,qq.com,1
479,641402537,qq.com,0
32,656248495,facebook.com,1
180,660478097,yahoo.com,0
378,644219298,google.com,3
120,650099822,baidu.com,3
353,641977917,google.com,0
493,635859467,amazon.com,2
255,642838317,google.com,2
584,659983433,facebook.com,0
274,650503752,yahoo.com,0
578,656542576,facebook.com,3
307,634310527,facebook.com,2
436,638609392,facebook.com,1
344,651918750,baidu.com,0
360,638762841,facebook.com,0
478,633833157,google.com,2
679,660460882,yahoo.com,3
310,634061956,baidu.com,1
689,634457958,google.com,2
280,644738682,amazon.com,0
166,638163769,amazon.com,0
258,658638660,wikipedia.org,0
646,632152180,youtube.com,3
243,647334728,facebook.com,0
35,657713979,youtube.com,1
323,651246240,wikipedia.org,1
236,643991191,google.com,2
361,635201044,youtube.com,2
267,633508279,facebook.com,3
449,655282850,facebook.com,2
539,656895841,qq.com,1
223,638483980,google.com,2
692,641895668,taobao.com,1
451,640876530,taobao.com,2
562,633731306,baidu.com,1
700,660575106,amazon.com,1
386,642431606,google.com,3
485,651689525,facebook.com,0
517,642748256,wikipedia.org,2
301,643559651,yahoo.com,2
716,661040783,twitter.com,3
32,643260578,yahoo.com,0
179,655751400,baidu.com,0
402,644487981,baidu.com,2
90,633475770,facebook.com,2
331,652740902,facebook.com,0
89,648740271,twitter.com,2
692,640824318,twitter.com,3
689,650702073,baidu.com,0
654,640767726,facebook.com,3
373,637641393,google.com,2
569,639318863,youtube.com,3
9,646965337,facebook.com,0
124,639462642,amazon.com,0
209,632316913,youtube.com,2
430,651577897,google.com,2
622,645314780,baidu.com,3
690,638961165,google.com,2
131,632254740,amazon.com,3
62,643902822,yahoo.com,3
579,650464807,facebook.com,0
600,637662913,facebook.com,0
683,660919332,google.com,2
410,659431495,taobao.com,2
2,638381540,amazon.com,1
633,651774890,taobao.com,1
586,634634205,google.com,1
319,644678964,baidu.com,0
182,637166836,facebook.com,0
333,644161783,google.com,0
29,647920486,qq.com,2
490,658386596,youtube.com,0
389,650595037,google.com,3
278,656191937,youtube.com,2
379,650977025,qq.com,1
20,654914484,google.com,1
714,643449320,google.com,0
540,648097348,google.com,3
513,641281279,google.com,3
461,653601107,yahoo.com,1
537,636110219,google.com,0
382,648322306,baidu.com,3
545,651374342,youtube.com,0
333,652495889,facebook.com,0
150,647130155,facebook.com,3
309,648681197,qq.com,3
588,640536727,facebook.com,3
348,652401197,google.com,2
208,647349061,youtube.com,3
432,650396512,baidu.com,1
8,658991678,baidu.com,0
416,641801907,google.com,3
13,644384663,yahoo.com,0
488,652011311,yahoo.com,0
373,654800440,taobao.com,1
124,658754140,google.com,3
205,635837073,amazon.com,3
403,640748497,amazon.com,0
143,648693019,yahoo.com,1
156,640172199,facebook.com,2
137,643845512,yahoo.com,1
101,660909980,twitter.com,0
688,646682347,facebook.com,2
436,660176314,qq.com,2
431,656989297,facebook.com,3
104,645777688,facebook.com,0
322,656902555,wikipedia.org,3
121,632552063,facebook.com,1
160,647974324,baidu.com,1
360,648465919,google.com,3
261,652765128,youtube.com,3
136,636908712,youtube.com,2
614,632429569,google.com,3
419,655745927,yahoo.com,1
260,644303107,google.com,2
336,653858191,yahoo.com,1
232,635812858,google.com,2
640,639611664,amazon.com,3
526,649037066,yahoo.com,0
352,659514945,google.com,1
210,633199959,baidu.com,2
149,648756225,facebook.com,1
361,641125063,amazon.com,0
315,644433368,facebook.com,3
51,634604297,yahoo.com,0
729,648257922,google.com,1
597,638795340,google.com,0
236,660368359,yahoo.com,1
536,657940645,youtube.com,3
497,640530040,google.com,2
663,651362094,google.com,0
657,642529014,facebook.com,0
294,644657266,youtube.com,0
43,660476036,baidu.com,3
206,648270846,google.com,3
389,658556294,twitter.com,3
373,647322564,amazon.com,3
531,654049625,facebook.com,1
668,646368209,facebook.com,2
224,633013703,youtube.com,3
21,645052596,google.com,2
303,632534898,baidu.com,1
617,654633075,google.com,3
245,634932954,google.com,3
357,659215527,facebook.com,1
18,647250403,youtube.com,0
338,644248283,google.com,0
280,633571902,baidu.com,1
552,640183576,wikipedia.org,2
297,639122490,qq.com,2
604,635654978,google.com,0
520,634065769,youtube.com,3
51,642190452,baidu.com,1
102,636455923,google.com,1
682,639376983,wikipedia.org,3
309,633736616,baidu.com,1
505,650509749,yahoo.com,1
99,648858549,facebook.com,3
145,650254234,amazon.com,2
395,633358858,yahoo.com,1
206,632915672,yahoo.com,1
171,651052578,baidu.com,1
106,653508634,yahoo.com,2
87,655520211,yahoo.com,2
554,635094134,google.com,2
611,642202617,google.com,2
541,644949702,youtube.com,2
425,657447596,taobao.com,1
703,636008913,baidu.com,3
714,643820968,facebook.com,2
191,640721998,yahoo.com,3
383,642718687,yahoo.com,3
57,660772070,google.com,2
124,633961431,facebook.com,3
474,637765119,facebook.com,1
127,649227396,yahoo.com,1
254,644812971,yahoo.com,3
261,642643016,youtube.com,0
48,660483823,youtube.com,2
696,632522198,facebook.com,3
186,654778389,twitter.com,0
119,647304679,baidu.com,1
628,648730762,wikipedia.org,0
350,647772821,facebook.com,2
684,646766633,taobao.com,1
637,653034360,facebook.com,0
530,643513399,google.com,2
264,654031252,facebook.com,0
477,658958368,facebook.com,1
477,660563690,yahoo.com,1
239,648553644,amazon.com,1
666,652466741,facebook.com,1
642,637003155,amazon.com,0
500,638409891,baidu.com,2
505,636124534,wikipedia.org,2
539,648327364,google.com,2
513,648427192,baidu.com,2
636,653207322,taobao.com,1
601,642931430,youtube.com,2
591,643866450,facebook.com,0
336,660248139,taobao.com,2
391,646711667,google.com,0
94,637719956,google.com,0
371,660938279,twitter.com,0
0,644014700,google.com,2
391,642631423,baidu.com,0
610,659582820,google.com,3
725,634566848,facebook.com,1
261,645534521,facebook.com,3
219,635662949,facebook.com,3
472,639743802,youtube.com,2
60,648971812,yahoo.com,0
48,659663303,taobao.com,3
368,659289174,yahoo.com,0
503,654644675,twitter.com,2
183,645258093,google.com,2
656,655330650,facebook.com,1
399,632501290,google.com,3
101,636635018,yahoo.com,2
528,640288719,facebook.com,2
582,644494957,facebook.com,0
71,645646611,google.com,0
174,643320101,google.com,0
634,651017225,baidu.com,2
114,660326070,google.com,2
1,654494270,wikipedia.org,0
334,654447564,taobao.com,3
28,635520577,youtube.com,3
233,656407253,google.com,2
697,660058127,wikipedia.org,1
447,657929678,google.com,0
568,649370918,google.com,3
301,659971714,facebook.com,0
487,647441012,google.com,2
282,636302842,baidu.com,0
243,639681539,youtube.com,0
326,641000730,google.com,0
257,653657203,qq.com,3
622,650317594,google.com,2
522,635704064,google.com,2
2,660655417,taobao.com,3
355,645632234,google.com,0
465,658234742,google.com,0
183,649206102,amazon.com,2
324,647162539,qq.com,0
180,652403528,facebook.com,2
580,648290950,youtube.com,2
178,640779516,baidu.com,3
511,638118410,google.com,0
707,647393329,google.com,0
391,654042011,google.com,3
498,651746430,youtube.com,1
514,639800315,google.com,0
434,652479779,google.com,1
145,648918455,google.com,1
255,641179095,amazon.com,2
421,642832019,facebook.com,3
372,632768476,google.com,2
401,657594936,youtube.com,0
595,645630410,youtube.com,3
206,644412078,taobao.com,1
387,636687700,facebook.com,1
545,655736351,facebook.com,3
168,640813156,facebook.com,0
101,650486580,baidu.com,2
81,636045176,google.com,2
627,635299748,yahoo.com,2
281,656323993,google.com,1
10,650043635,google.com,2
111,648142509,google.com,3
51,634193477,google.com,1
539,636786837,yahoo.com,0
39,636042723,youtube.com,2
429,634971660,facebook.com,2
633,656685928,twitter.com,2
337,648368278,google.com,3
584,634878524,facebook.com,0
444,637914043,yahoo.com,2
469,632969823,google.com,3
554,655984336,facebook.com,3
574,639209183,youtube.com,1
408,634298710,facebook.com,1
612,647792097,qq.com,3
414,657189152,yahoo.com,0
322,644682239,google.com,3
209,637659323,google.com,1
578,658670747,google.com,3
314,632245565,youtube.com,3
175,655050148,baidu.com,2
400,642470228,google.com,3
165,658070460,facebook.com,3
370,633721746,google.com,0
157,635182425,youtube.com,2
335,645276371,google.com,2
705,655261815,baidu.com,3
376,654274365,baidu.com,2
497,645037923,youtube.com,2
471,655796817,youtube.com,3
701,639792783,twitter.com,1
457,632695308,baidu.com,2
288,637222256,google.com,2
222,659472834,youtube.com,2
467,646280505,qq.com,1
552,640079946,taobao.com,2
393,649125473,google.com,0
416,636927316,yahoo.com,3
18,653840138,google.com,3
384,659585939,youtube.com,2
114,649509506,amazon.com,1
383,645156415,facebook.com,3
540,635381601,google.com,1
352,657237717,google.com,2
731,659404564,google.com,3
703,659194309,facebook.com,3
456,645939455,qq.com,2
465,653516832,baidu.com,3
478,642024959,google.com,2
199,642552751,baidu.com,1
370,655050408,facebook.com,3
491,637354582,baidu.com,1
622,643437930,baidu.com,1
553,635899310,baidu.com,1
38,646964448,google.com,2
559,643452478,google.com,2
191,644710170,facebook.com,0
573,634401850,baidu.com,3
253,646794516,baidu.com,1
568,632533980,google.com,1
563,636481480,amazon.com,0
314,650196962,google.com,3
526,644907705,google.com,2
528,648987452,baidu.com,3
527,641877273,baidu.com,1
377,635805136,google.com,3
397,653347547,baidu.com,1
47,646748299,yahoo.com,1
730,640372849,taobao.com,1
305,658043958,google.com,1
731,650373897,yahoo.com,2
400,639481651,facebook.com,0
260,654150242,google.com,0
545,644626975,baidu.com,0
379,646915685,facebook.com,0
235,636028073,twitter.com,0
174,642872920,yahoo.com,2
429,660029010,wikipedia.org,1
122,646567733,google.com,1
210,660305754,youtube.com,3
181,645886114,baidu.com,3
112,632790665,google.com,3
26,655439218,youtube.com,3
676,646201518,wikipedia.org,0
544,644495068,qq.com,1
563,648219748,google.com,2
571,651532011,google.com,3
485,656135979,facebook.com,3
352,639808779,yahoo.com,2
324,643638673,google.com,0
451,633421357,google.com,0
514,644509805,qq.com,1
73,653276341,baidu.com,3
184,660546308,google.com,0
149,654185276,youtube.com,3
82,635791288,wikipedia.org,2
628,635269838,facebook.com,0
635,642397122,google.com,0
490,632732706,baidu.com,0
552,642659558,twitter.com,3
67,650878811,qq.com,1
490,632902652,google.com,3
228,645443655,google.com,2
719,652151445,youtube.com,0
414,638359883,taobao.com,1
512,654186491,baidu.com,3
516,658580514,google.com,2
437,634236040,facebook.com,0
565,643784784,facebook.com,1
68,635240193,youtube.com,2
373,652363164,baidu.com,1
347,646517948,google.com,0
493,633014571,facebook.com,1
605,655829354,yahoo.com,2
636,633850537,google.com,1
573,658629994,facebook.com,1
392,632366143,taobao.com,3
296,657657500,google.com,3
656,634708547,taobao.com,3
602,647771837,facebook.com,3
502,659939413,youtube.com,0
308,635572241,facebook.com,2
533,659971860,google.com,0
436,656500032,google.com,2
125,656799090,baidu.com,2
247,634388414,wikipedia.org,3
448,641422018,baidu.com,3
110,643373816,google.com,2
337,639761418,facebook.com,0
2,639635717,qq.com,1
344,638712496,baidu.com,2
700,648008037,wikipedia.org,0
372,634375936,twitter.com,2
640,661044175,google.com,3
580,654386579,google.com,3
230,643862485,amazon.com,1
450,635052485,google.com,2
74,641935752,yahoo.com,0
325,637883845,youtube.com,2
590,651023777,google.com,1
222,645599593,facebook.com,1
64,644367862,yahoo.com,0
655,637376037,youtube.com,3
367,640030976,facebook.com,0
582,656186794,youtube.com,0
253,637508506,google.com,1
302,652441559,baidu.com,0
609,643738152,google.com,0
720,644711995,yahoo.com,1
191,658741761,google.com,1
328,640940931,facebook.com,0
396,635734145,baidu.com,2
332,632839030,taobao.com,0
154,652657068,google.com,2
426,632398087,google.com,2
196,632883910,facebook.com,3
231,651119186,twitter.com,3
245,649349159,youtube.com,0
196,657420364,youtube.com,3
282,632746977,amazon.com,0
673,653517725,taobao.com,3
93,637726678,facebook.com,1
47,635627993,google.com,1
714,651507721,baidu.com,0
556,655531429,wikipedia.org,2
552,638341476,facebook.com,2
261,645681619,google.com,1
692,659518496,facebook.com,2
407,650223974,youtube.com,1
358,650441669,baidu.com,2
329,654833440,wikipedia.org,2
21,658618595,google.com,1
644,641058199,google.com,0
662,646335708,facebook.com,2
105,645723983,google.com,1
387,658050370,google.com,3
610,647482897,facebook.com,2
456,642453095,google.com,2
47,646263227,facebook.com,3
382,646912288,facebook.com,3
249,655955460,yahoo.com,3
327,650104046,facebook.com,0
431,653372704,google.com,3
301,651417918,baidu.com,1
576,632332097,facebook.com,3
127,636749594,google.com,1
219,651062504,yahoo.com,2
636,656829578,google.com,1
587,652125966,facebook.com,1
113,639804444,google.com,2
388,640786425,facebook.com,1
582,653996467,google.com,1
48,648296834,google.com,1
124,637404842,youtube.com,3
731,633353010,facebook.com,0
597,649435025,facebook.com,2
112,659832973,youtube.com,1
351,651391045,youtube.com,2
357,648134892,facebook.com,0
629,660003434,facebook.com,0
310,649258870,yahoo.com,1
486,646390721,google.com,2
291,644320894,google.com,1
31,634759249,qq.com,2
499,641131406,amazon.com,3
261,651344073,wikipedia.org,3
583,634800350,baidu.com,0
630,642299341,google.com,0
199,633926324,yahoo.com,0
717,651245125,youtube.com,1
529,657233602,google.com,1
446,641225399,baidu.com,0
615,659616000,youtube.com,2
379,638960556,qq.com,1
504,636670414,youtube.com,3
552,643552771,yahoo.com,1
654,638541943,facebook.com,0
577,640156017,wikipedia.org,1
604,657877751,yahoo.com,0
133,658751763,taobao.com,1
184,650541820,facebook.com,2
154,632516071,wikipedia.org,1
290,652237160,wikipedia.org,2
51,636622050,google.com,1
285,644580311,google.com,0
302,635094769,baidu.com,1
712,657349137,youtube.com,2
513,638881814,twitter.com,2
287,643037547,google.com,3
72,635321138,youtube.com,2
180,651383230,facebook.com,0
41,646372831,youtube.com,1
71,637022703,baidu.com,1
108,642863294,facebook.com,0
321,636253574,facebook.com,3
451,656848990,google.com,2
228,633807849,google.com,0
210,652214877,youtube.com,2
724,654724647,facebook.com,2
254,638651796,yahoo.com,1
162,642081709,twitter.com,3
201,652542934,qq.com,2
564,638459044,google.com,2
49,640498678,google.com,3
608,642848982,youtube.com,0
597,635195169,facebook.com,3
728,635420481,facebook.com,0
119,656479488,yahoo.com,1
657,639382574,baidu.com,2
714,654584545,youtube.com,0
450,649949548,facebook.com,2
395,656611253,google.com,2
169,654405670,yahoo.com,1
478,655335349,google.com,3
192,655028609,facebook.com,1
544,659658498,taobao.com,1
623,641841326,google.com,1
640,642629566,google.com,2
63,653977369,facebook.com,3
34,636819955,baidu.com,2
200,651142288,google.com,1
480,644203140,google.com,3
258,633542453,google.com,2
596,654545748,google.com,0
238,634481290,amazon.com,2
541,646009136,google.com,0
340,636116596,youtube.com,0
193,646849530,qq.com,3
2,643029431,baidu.com,3
567,633365256,google.com,0
378,644150040,facebook.com,3
678,657395612,amazon.com,0
670,647675320,yahoo.com,3
303,660964649,twitter.com,0
519,658478691,facebook.com,1
98,639327013,qq.com,1
69,641570110,google.com,1
562,632695890,baidu.com,1
630,632511447,facebook.com,2
647,652486125,facebook.com,2
499,653790779,google.com,2
84,649751546,google.com,0
442,644978579,google.com,0
711,654598574,google.com,1
421,649823735,baidu.com,2
290,659015757,facebook.com,1
188,639170641,google.com,0
79,636035622,taobao.com,2
500,656177197,facebook.com,2
533,652312757,baidu.com,1
94,651005242,youtube.com,2
638,652754148,amazon.com,2
104,637376663,google.com,3
180,643581811,youtube.com,3
408,659492306,baidu.com,1
226,649784794,youtube.com,0
148,659847723,youtube.com,0
693,644242267,baidu.com,1
329,656621166,amazon.com,1
420,635171915,wikipedia.org,2
525,643572314,google.com,1
411,657771303,google.com,0
543,637370749,amazon.com,2
35,656396678,youtube.com,0
665,637720633,taobao.com,0
39,653863036,google.com,3
544,636632416,youtube.com,2
495,644949776,facebook.com,1
122,633941546,google.com,2
310,656182899,facebook.com,2
279,646960323,google.com,3
331,657877825,google.com,3
208,646933023,wikipedia.org,1
199,651472946,taobao.com,3
353,656939042,baidu.com,0
184,654941367,google.com,3
659,643907118,baidu.com,1
456,653110752,google.com,3
315,643084512,facebook.com,2
387,636260606,wikipedia.org,2
432,638137185,google.com,3
31,649412857,taobao.com,0
527,645160514,youtube.com,0
180,657242506,google.com,1
486,652820344,youtube.com,2
17,638539123,google.com,1
443,657108625,wikipedia.org,3
221,647718797,facebook.com,2
401,654201125,amazon.com,2
446,659975409,google.com,0
309,650674265,baidu.com,2
400,655462719,facebook.com,2
376,656474926,google.com,0
618,633305564,facebook.com,3
89,646964868,baidu.com,1
206,635918208,youtube.com,2
605,644370806,wikipedia.org,2
223,641377945,facebook.com,0
484,659062412,google.com,0
135,640195536,facebook.com,3
77,642878549,yahoo.com,3
680,639692845,twitter.com,1
538,652687863,google.com,1
162,644454169,baidu.com,1
187,637301650,wikipedia.org,2
254,648440235,wikipedia.org,1
118,657472452,facebook.com,2
319,657566546,baidu.com,2
395,647651517,google.com,1
420,641401865,yahoo.com,2
546,640256024,baidu.com,1
121,636781720,google.com,1
49,658755853,facebook.com,1
383,633060145,youtube.com,1
178,653894075,baidu.com,3
613,637055164,wikipedia.org,3
655,650900235,youtube.com,3
511,660378295,facebook.com,2
643,636283684,amazon.com,2
506,643130451,youtube.com,2
78,655354113,youtube.com,1
552,657723341,google.com,3
427,637963457,google.com,3
353,634385802,google.com,2
213,655168183,facebook.com,0
139,639302261,google.com,0
372,643317705,facebook.com,3
665,641288042,wikipedia.org,3
361,638656378,wikipedia.org,0
546,637893543,baidu.com,1
180,641423828,baidu.com,2
14,645030276,yahoo.com,3
510,643115770,youtube.com,0
281,639081156,google.com,2
695,632281293,google.com,2
520,657069322,google.com,1
350,660633132,baidu.com,2
213,637070396,facebook.com,0
418,632634343,wikipedia.org,1
121,659995548,wikipedia.org,1
571,646977060,youtube.com,3
520,634172940,google.com,0
677,659520169,facebook.com,0
189,634989774,yahoo.com,1
261,636534404,amazon.com,0
665,650351028,google.com,2
164,645513100,facebook.com,2
504,657472633,google.com,0
684,632234551,amazon.com,2
678,635770759,google.com,3
586,638088466,facebook.com,1
577,653684640,youtube.com,1
597,644198322,google.com,2
240,644752135,taobao.com,3
273,657532225,facebook.com,1
243,640695628,yahoo.com,3
702,638343092,twitter.com,0
91,638568813,baidu.com,3
463,650308622,google.com,1
36,633033350,baidu.com,1
430,635866355,facebook.com,1
226,657999220,wikipedia.org,1
613,654519006,amazon.com,3
91,634001118,amazon.com,0
489,658178860,google.com,1
33,640403228,google.com,2
128,657859513,google.com,2
462,634367114,youtube.com,1
729,644789840,google.com,0
15,646876346,youtube.com,1
105,651021562,youtube.com,0
401,651994756,google.com,1
677,646425625,facebook.com,1
347,641230671,facebook.com,2
485,636593316,google.com,2
10,635509534,youtube.com,0
209,644522860,google.com,0
133,646139111,yahoo.com,1
51,654208158,youtube.com,1
8,649516420,youtube.com,0
90,643994312,google.com,1
512,647934911,yahoo.com,2
372,657479560,google.com,3
614,648414278,youtube.com,2
58,655215436,amazon.com,3
654,636173048,yahoo.com,2
38,633341500,google.com,1
468,660234830,taobao.com,2
405,642294021,yahoo.com,0
132,640326550,facebook.com,3
200,641243003,google.com,3
420,642729707,qq.com,3
237,656143664,yahoo.com,2
186,640609544,facebook.com,0
354,656123541,google.com,0
343,641338279,facebook.com,0
499,636191957,youtube.com,3
223,648249996,wikipedia.org,2
22,644832526,yahoo.com,0
465,635348453,qq.com,3
710,634917900,google.com,2
425,651778399,facebook.com,2
638,645036369,baidu.com,2
689,650393175,google.com,2
679,656217689,facebook.com,2
3,656237977,baidu.com,1
147,652984986,google.com,0
611,643773188,facebook.com,1
272,645986785,google.com,0
479,643684036,baidu.com,2
276,653834760,yahoo.com,0
119,659290180,google.com,0
245,637182920,google.com,1
111,638834614,google.com,0
615,651383418,google.com,3
571,657131344,youtube.com,3
558,641132525,google.com,1
596,648633267,taobao.com,3
586,643576726,youtube.com,0
288,653952212,youtube.com,1
627,646748861,youtube.com,2
676,654156027,facebook.com,3
182,633142531,twitter.com,0
499,650136083,facebook.com,1
444,636322821,youtube.com,3
467,655395334,twitter.com,1
530,649798982,google.com,3
290,650847235,facebook.com,3
632,651497667,google.com,0
86,636627807,baidu.com,1
439,650436654,google.com,2
604,642648742,google.com,2
551,652929993,google.com,0
592,643779696,facebook.com,0
410,632609538,wikipedia.org,1
82,655579029,facebook.com,3
398,654607566,facebook.com,2
340,648778555,google.com,0
524,643520427,google.com,1
473,648693497,google.com,3
286,655108873,google.com,1
99,638390975,facebook.com,3
90,633712205,facebook.com,1
90,649286163,twitter.com,3
100,639690483,facebook.com,2
655,634591195,google.com,3
513,636192628,google.com,2
84,652071284,google.com,2
727,637486684,youtube.com,2
120,632601148,facebook.com,1
197,637677727,youtube.com,1
414,645511587,google.com,3
188,632495715,twitter.com,0
184,632392474,facebook.com,3
394,657470492,google.com,2
451,639583197,facebook.com,1
387,655216211,google.com,0
25,641219781,baidu.com,0
350,634197205,amazon.com,3
617,635745048,baidu.com,1
228,654733442,facebook.com,2
539,657384624,qq.com,2
330,646596096,taobao.com,2
92,649439667,yahoo.com,0
455,650497691,twitter.com,1
285,656982532,google.com,3
194,658059379,facebook.com,2
8,642448721,google.com,1
73,645693802,google.com,3
281,650889923,facebook.com,2
467,646941533,baidu.com,2
716,656559201,yahoo.com,1
81,643782728,facebook.com,3
298,644871381,facebook.com,0
39,640918128,facebook.com,3
17,634384486,amazon.com,0
169,653291879,baidu.com,3
546,637136860,taobao.com,2
483,638123892,yahoo.com,1
24,641340922,facebook.com,1
712,637929400,yahoo.com,1
30,657287939,google.com,0
263,638730872,amazon.com,2
616,647090646,baidu.com,1
24,635938905,youtube.com,1
627,647543222,facebook.com,3
614,643570085,google.com,3
197,636724838,facebook.com,0
726,642666756,facebook.com,3
94,636259041,facebook.com,1
613,653620530,google.com,2
9,658012787,wikipedia.org,0
583,658591952,facebook.com,2
116,655587293,facebook.com,1
507,635368788,amazon.com,3
647,635084897,twitter.com,0
473,635933853,google.com,1
589,636664008,facebook.com,1
97,654226254,google.com,0
13,645857808,yahoo.com,0
120,640500474,google.com,1
444,646392385,google.com,2
151,633738229,youtube.com,0
38,640965828,baidu.com,2
587,635503740,twitter.com,3
55,650615954,taobao.com,0
539,649439138,baidu.com,3
148,650543400,facebook.com,3
668,635633161,wikipedia.org,1
341,634228380,facebook.com,0
22,638396954,facebook.com,0
567,657310148,google.com,2
473,642905260,facebook.com,1
348,660583621,google.com,3
566,660062385,amazon.com,3
408,642799977,qq.com,1
63,645129395,wikipedia.org,1
382,650024350,yahoo.com,3
35,659915051,facebook.com,1
268,658594260,wikipedia.org,2
606,635315435,qq.com,2
455,632147260,amazon.com,1
242,656008094,google.com,3
300,638400915,yahoo.com,1
682,645083728,facebook.com,1
533,632118762,facebook.com,1
591,641013853,google.com,1
3,642919177,yahoo.com,3
570,634970779,baidu.com,0
482,658254461,google.com,3
250,652694139,facebook.com,3
547,658413370,qq.com,1
462,651801267,youtube.com,1
567,649207129,baidu.com,0
581,657322895,yahoo.com,3
34,635427903,facebook.com,2
324,653354230,facebook.com,0
494,639535897,google.com,1
316,633269675,youtube.com,3
328,646800514,youtube.com,2
172,652274418,amazon.com,0
568,641306537,google.com,2
497,638806186,google.com,0
219,660716471,yahoo.com,3
591,655376449,yahoo.com,0
159,650968413,google.com,1
640,643260878,amazon.com,1
551,632841932,google.com,3
499,651091862,yahoo.com,0
50,638021375,google.com,1
60,657419120,google.com,1
251,658076550,taobao.com,0
54,650401302,facebook.com,2
669,639418030,yahoo.com,0
192,646007673,google.com,1
340,635512782,yahoo.com,3
218,632197374,google.com,1
119,655139868,facebook.com,2
108,639492862,google.com,3
289,634265862,wikipedia.org,1
506,651510276,facebook.com,1
78,641136163,facebook.com,2
680,649403942,google.com,0
209,659262891,google.com,0
581,642595021,google.com,1
435,633741969,google.com,2
269,641468761,youtube.com,3
573,640355061,facebook.com,2
646,637253932,google.com,1
321,651228538,google.com,0
430,657018796,youtube.com,2
441,647987982,facebook.com,0
615,652542828,wikipedia.org,3
148,632895619,facebook.com,1
285,643783858,facebook.com,3
729,646399630,youtube.com,2
708,658594015,google.com,0
80,646736736,amazon.com,2
496,655512972,facebook.com,0
556,646602941,yahoo.com,2
557,650815956,baidu.com,3
201,636221111,facebook.com,2
234,636974623,google.com,0
500,654336537,facebook.com,2
641,636767123,google.com,0
404,655373801,taobao.com,3
427,652145306,wikipedia.org,2
428,652641110,google.com,1
377,644620240,amazon.com,1
592,656514598,google.com,0
247,640843940,amazon.com,2
675,642370762,twitter.com,1
520,656588174,yahoo.com,0
2,646928375,youtube.com,0
210,636900692,facebook.com,0
64,650606113,yahoo.com,3
69,654085535,google.com,1
459,647022366,taobao.com,3
362,652601198,yahoo.com,0
20,643860001,facebook.com,1
92,639168584,google.com,0
19,652729726,google.com,1
197,646161698,amazon.com,2
590,639528365,qq.com,0
706,657198103,qq.com,3
327,645978911,youtube.com,1
84,635702037,google.com,2
634,652787411,google.com,1
17,638661310,yahoo.com,3
411,640271134,baidu.com,0
637,642722439,youtube.com,2
320,658749964,facebook.com,3
190,640244570,google.com,1
492,652535471,youtube.com,3
106,644969948,google.com,2
200,645740179,taobao.com,0
391,632852297,baidu.com,0
494,646687652,baidu.com,1
714,638606476,google.com,2
421,656381818,amazon.com,2
474,655479713,facebook.com,3
581,645204685,baidu.com,0
684,649534201,google.com,0
408,649430070,google.com,1
652,654377039,youtube.com,1
621,639044434,yahoo.com,0
408,659642798,google.com,1
395,632981169,yahoo.com,1
170,637799375,google.com,1
14,659684904,google.com,1
334,648292052,yahoo.com,1
